"id","skill_name","level","question_type","prompt","options","correct_answer","explanation"
"66903acd-bb66-4630-a7b2-4fdeac64a79a","Docker / Kubernetes","intermediate","mcq","What does a Kubernetes Service do?","[""Provides a stable network endpoint to route traffic to a dynamic set of Pods"", ""Builds container images"", ""Schedules Pods to nodes"", ""Stores configuration secrets""]","Provides a stable network endpoint to route traffic to a dynamic set of Pods","Since Pods are ephemeral and get new IPs when recreated, a Service provides a stable virtual IP/DNS name and load-balances across matching Pods."
"75bf5eed-2e2b-4429-98ed-ddcf83c43436","Docker / Kubernetes","intermediate","text","What is the difference between a Docker volume and a bind mount?","","A volume is managed by Docker and stored in Docker's own storage area, portable and easier to back up; a bind mount maps a specific host filesystem path directly into the container, tightly coupling it to the host's directory structure.","Volumes are the recommended, Docker-managed persistence mechanism, while bind mounts offer direct host access useful mainly for local development."
"8cd11bc5-5a1b-42ab-a33a-016545ba74f9","Docker / Kubernetes","intermediate","mcq","What is the purpose of a multi-stage build in Docker?","[""To reduce final image size by discarding build-time dependencies from the final image"", ""To run multiple containers simultaneously"", ""To build images for multiple architectures only"", ""To speed up container startup time""]","To reduce final image size by discarding build-time dependencies from the final image","Multi-stage builds compile/build in one stage and copy only the needed artifacts into a lean final stage, excluding compilers and build tools from the shipped image."
"81cfa39c-4723-4441-ae2a-c2388a7358da","Docker / Kubernetes","intermediate","mcq","What Kubernetes object is used to store sensitive data like passwords or API keys?","[""Secret"", ""ConfigMap"", ""Deployment"", ""Namespace""]","Secret","Secrets store sensitive data separately from application code, base64-encoded (and optionally encrypted at rest), distinct from ConfigMaps used for non-sensitive config."
"bbe1f4c3-3b5e-4ac5-937e-32cd1b32508b","Docker / Kubernetes","advanced","text","Explain the difference between liveness probes and readiness probes in Kubernetes.","","A liveness probe checks if a container is still running correctly; if it fails, Kubernetes restarts the container. A readiness probe checks if a container is ready to accept traffic; if it fails, the Pod is removed from Service endpoints but not restarted.","Liveness probes handle recovering deadlocked/crashed containers, while readiness probes prevent routing traffic to Pods that are temporarily unable to serve requests (e.g., during startup or overload)."
"078e173a-8fd3-4c8a-9355-90264ef0e0f5","Docker / Kubernetes","advanced","mcq","What is the role of the Kubernetes scheduler?","[""Assigns newly created Pods to appropriate nodes based on resource requirements and constraints"", ""Builds container images"", ""Manages DNS resolution within the cluster"", ""Handles Secret encryption""]","Assigns newly created Pods to appropriate nodes based on resource requirements and constraints","The scheduler watches for unscheduled Pods and selects a suitable node considering resource availability, affinity rules, and taints/tolerations."
"ad9fa977-98fa-4edf-b1dc-e5015504c9ed","Docker / Kubernetes","advanced","code","This container keeps getting OOMKilled. What is the likely cause given this manifest snippet?
resources:
  limits:
    memory: ""128Mi""
  requests:
    memory: ""64Mi""","","The application's actual memory usage exceeds the 128Mi hard limit, so the kernel OOM-killer terminates the container; the fix is to profile memory usage and raise the limit or optimize the app's memory footprint.","Kubernetes enforces memory limits strictly by killing containers that exceed them, unlike CPU limits which throttle rather than kill."
"11b3dd2e-9c8b-47d2-94ce-bda15690c29b","Docker / Kubernetes","advanced","mcq","What is the purpose of a Kubernetes StatefulSet compared to a Deployment?","[""Provides stable network identities and persistent storage for stateful applications like databases"", ""Runs stateless web servers more efficiently"", ""Automatically scales based on CPU only"", ""Replaces the need for Services""]","Provides stable network identities and persistent storage for stateful applications like databases","StatefulSets assign stable, ordered pod names and persistent volume claims, essential for stateful workloads needing consistent identity across restarts, unlike Deployments' interchangeable Pods."
"ba0dec91-55f6-406f-8d5c-a734b6100ab4","Docker / Kubernetes","advanced","text","What are container image layers and how does layer caching improve build and pull performance?","","Each Dockerfile instruction typically creates a new immutable layer; unchanged layers are cached and reused across builds, and layers shared between images only need to be downloaded once, reducing build time and network/storage usage.","Docker's union filesystem stacks layers, allowing reuse of identical layers across images and skipping rebuilding/re-pulling layers that haven't changed."
"55761e93-df0b-4684-9132-aa2880bdeb03","Docker / Kubernetes","advanced","mcq","In Kubernetes networking, what does the Container Network Interface (CNI) plugin primarily handle?","[""Assigning IPs to Pods and enabling Pod-to-Pod networking across nodes"", ""Managing container images"", ""Handling DNS caching only"", ""Scheduling Pods to nodes""]","Assigning IPs to Pods and enabling Pod-to-Pod networking across nodes","CNI plugins (e.g., Calico, Flannel) implement the networking layer that gives every Pod a unique IP and connects them across the cluster."
"81d96e0c-d700-4d6b-96f7-972163ee6493","Docker / Kubernetes","advanced","code","Why might running a container as root inside the image be a security concern, and how is it mitigated?","","If an attacker exploits the containerized application, running as root gives them root privileges within the container (and potentially easier container escape); mitigate by specifying a non-root USER in the Dockerfile and setting runAsNonRoot in the Kubernetes pod security context.","Following the principle of least privilege, running containers as a non-root user limits the blast radius of a compromised application."
"e15d8aab-7b83-4d46-a95d-e28f636afc61","CI/CD (Jenkins, GitHub Actions)","beginner","mcq","What does CI stand for in CI/CD?","[""Continuous Integration"", ""Continuous Installation"", ""Code Inspection"", ""Central Infrastructure""]","Continuous Integration","Continuous Integration is the practice of frequently merging code changes into a shared repository, verified by automated builds and tests."
"cd93aaa1-c1bc-4fd8-ba14-bb42c0f74c87","CI/CD (Jenkins, GitHub Actions)","beginner","mcq","What does CD typically stand for in a CI/CD pipeline?","[""Continuous Delivery/Deployment"", ""Continuous Debugging"", ""Code Distribution"", ""Central Deployment""]","Continuous Delivery/Deployment","CD extends CI by automatically preparing (delivery) or directly releasing (deployment) code changes to production or staging environments."
"8e69227a-18b3-4bd6-bcf2-f7614422f007","CI/CD (Jenkins, GitHub Actions)","beginner","mcq","In GitHub Actions, what file format and location defines a workflow?","[""YAML files in .github/workflows/"", ""JSON files in .github/config/"", ""XML files in root directory"", ""Shell scripts in /ci/""]","YAML files in .github/workflows/","GitHub Actions workflows are defined as YAML files placed under the .github/workflows directory of a repository."
"1518274a-3c5c-45d0-9c9e-a56f7d8d9710","CI/CD (Jenkins, GitHub Actions)","beginner","text","What is a build pipeline in the context of CI/CD?","","A pipeline is an automated sequence of stages (e.g., build, test, deploy) that code changes pass through to validate and release software reliably.","Pipelines codify the steps needed to go from source code to a deployable/deployed artifact, running automatically on triggers like commits or pull requests."
"d349a453-cc18-488a-9fb3-45fbd51d33c8","CI/CD (Jenkins, GitHub Actions)","beginner","mcq","What is a Jenkinsfile used for?","[""Defining a Jenkins pipeline as code"", ""Storing Jenkins server credentials"", ""Configuring Jenkins plugins only"", ""Logging build output""]","Defining a Jenkins pipeline as code","A Jenkinsfile (often Groovy-based, declarative or scripted) defines pipeline stages and steps, checked into source control alongside the project."
"ce6db02a-2174-45f6-8fa0-c2f485297edf","CI/CD (Jenkins, GitHub Actions)","beginner","mcq","What triggers a typical CI pipeline run in most systems?","[""Events like a code push or pull request"", ""Only manual button clicks"", ""Only scheduled nightly runs"", ""Only server restarts""]","Events like a code push or pull request","Most CI systems support automatic triggers on push, pull request, or merge events, in addition to manual or scheduled triggers."
"aeb7e3c2-beda-4345-bc41-64c5ea6804db","CI/CD (Jenkins, GitHub Actions)","beginner","mcq","What is the primary benefit of running automated tests in a CI pipeline?","[""Catching bugs and regressions early before code reaches production"", ""Making builds slower but safer"", ""Replacing the need for code review entirely"", ""Automatically fixing bugs""]","Catching bugs and regressions early before code reaches production","Automated testing in CI provides fast, consistent feedback on whether new changes break existing functionality."
"60c46bc0-2824-42dc-883c-8c080e0e18f2","CI/CD (Jenkins, GitHub Actions)","intermediate","code","What does this GitHub Actions workflow trigger on?
on:
  push:
    branches: [main]
  pull_request:
    branches: [main]","","It runs on any push to the main branch and on any pull request targeting the main branch.","The 'on' block specifies event triggers; here both direct pushes to main and PRs targeting main will start the workflow."
"49bba19a-57d3-437b-9a64-7f83c8c51b4b","CI/CD (Jenkins, GitHub Actions)","intermediate","mcq","What is the purpose of caching dependencies in a CI pipeline?","[""Speeding up subsequent builds by reusing previously downloaded dependencies"", ""Encrypting build artifacts"", ""Reducing test flakiness"", ""Automatically deploying to production""]","Speeding up subsequent builds by reusing previously downloaded dependencies","Caching package manager directories (e.g., node_modules, pip cache) avoids re-downloading unchanged dependencies on every run, reducing build time."
"22852b29-a38f-4f74-b131-5351d0a91735","CI/CD (Jenkins, GitHub Actions)","intermediate","text","What is the difference between continuous delivery and continuous deployment?","","Continuous delivery automates the pipeline up to a production-ready state, requiring a manual approval step to release; continuous deployment automatically releases every passing change to production without manual intervention.","The distinction lies in whether a human gate exists before production release, both after automated build/test stages have passed."
"aa59fe9e-db80-486d-9434-dededc28425b","CI/CD (Jenkins, GitHub Actions)","intermediate","mcq","What is a Jenkins agent (or 'node')?","[""A machine/environment where pipeline steps/jobs actually execute"", ""A plugin for GitHub integration"", ""A type of build trigger"", ""The main Jenkins web dashboard""]","A machine/environment where pipeline steps/jobs actually execute","Jenkins agents (workers) run the actual build/test/deploy steps, allowing distributed execution across multiple machines controlled by the Jenkins master/controller."
"a171885f-6a7c-4ec5-9dae-85cad7d62840","CI/CD (Jenkins, GitHub Actions)","intermediate","mcq","What does 'blue-green deployment' refer to?","[""Running two identical production environments and switching traffic between them for zero-downtime releases"", ""Deploying to two different cloud providers simultaneously"", ""A color-coded logging system"", ""A branching strategy in Git""]","Running two identical production environments and switching traffic between them for zero-downtime releases","Blue-green deployment keeps a new version (green) fully ready alongside the current version (blue), then switches traffic instantly, allowing quick rollback if issues arise."
"4a1575d0-ed07-4367-a026-afd046abcb3b","CI/CD (Jenkins, GitHub Actions)","intermediate","code","What issue does this GitHub Actions step have if it prints a secret to logs?
- name: Debug
  run: echo ""Token is ${{ secrets.API_TOKEN }}""","","Even though GitHub automatically masks known secret values in logs, deliberately echoing a secret is a bad practice and can leak it if it's transformed/split (e.g., partially printed); avoid printing secrets directly and use them only within trusted steps/environment variables.","GitHub Actions masks exact secret string matches in logs, but this protection can be bypassed by manipulating the value, so directly echoing secrets is a security anti-pattern."
"1449040d-3849-475a-b8b7-76c15623b385","CI/CD (Jenkins, GitHub Actions)","advanced","text","Explain what a canary deployment is and its advantage over a full rollout.","","A canary deployment gradually rolls out a new version to a small subset of users/servers first, monitoring for errors before progressively increasing exposure; this limits the blast radius of a bad release compared to deploying to 100% of traffic at once.","By exposing only a fraction of traffic initially, canary deployments allow early detection of issues with minimal user impact before a full rollout."
"1de515e3-8000-4440-b0ab-c75c52a845ff","CI/CD (Jenkins, GitHub Actions)","advanced","mcq","What is the main risk of granting a CI/CD pipeline broad, long-lived cloud credentials?","[""A compromised pipeline or dependency could exfiltrate credentials and access production resources broadly"", ""It will make builds run slower"", ""It has no security implications if the repo is private"", ""It only affects local development, not production""]","A compromised pipeline or dependency could exfiltrate credentials and access production resources broadly","CI/CD systems are common attack targets; over-permissioned, long-lived credentials amplify the damage from a supply-chain compromise (e.g., a malicious dependency)."
"9ee9a951-ef40-4e7a-9151-18f239056813","CI/CD (Jenkins, GitHub Actions)","advanced","mcq","What is the purpose of pipeline artifact promotion between environments (e.g., dev to staging to prod)?","[""Ensuring the exact same tested build artifact is deployed across environments, not rebuilt each time"", ""Increasing build time intentionally"", ""Bypassing testing in staging"", ""Only relevant for mobile apps""]","Ensuring the exact same tested build artifact is deployed across environments, not rebuilt each time","Rebuilding per environment risks subtle inconsistencies (dependency drift); promoting the identical artifact guarantees what was tested is exactly what ships to production."
"153b4ff2-b7fe-4820-a910-15512a7d60d4","CI/CD (Jenkins, GitHub Actions)","advanced","text","What is 'pipeline as code' and why is it preferred over configuring CI/CD jobs manually through a UI?","","Pipeline as code defines build/deploy steps in version-controlled files (Jenkinsfile, YAML workflows) alongside the application code, enabling code review, versioning, reuse, and reproducibility, unlike manually configured UI-based jobs which are harder to track and replicate.","Storing pipeline definitions in source control provides auditability, easy rollback of pipeline changes, and consistency across environments/teams."
"d89f9f50-a35c-4230-aa90-a85d697f1ff6","CI/CD (Jenkins, GitHub Actions)","advanced","code","This pipeline stage runs integration tests against a shared staging database and frequently fails due to test data collisions from parallel runs. What is the best fix?","","Isolate test environments per pipeline run (e.g., ephemeral containers/databases, unique schemas/namespaces per run) instead of sharing state across concurrent pipeline executions.","Shared mutable test infrastructure causes flaky, order-dependent failures under parallel execution; isolating resources per run eliminates cross-run interference."
"801f9ee4-7115-4993-b7aa-9fae807815dd","CI/CD (Jenkins, GitHub Actions)","advanced","mcq","What does 'idempotent' mean in the context of deployment scripts/pipelines?","[""Running the script multiple times produces the same end state without unintended side effects"", ""The script can only run once ever"", ""The script always fails on the second run"", ""The script requires manual approval every time""]","Running the script multiple times produces the same end state without unintended side effects","Idempotent deployment scripts can be safely re-run (e.g., after a failure or retry) without duplicating resources or causing inconsistent states."
"29d9d91d-b31e-4e2f-b12a-bbb662a2f25f","CI/CD (Jenkins, GitHub Actions)","intermediate","mcq","What is the purpose of running jobs in parallel (a matrix build) in a CI pipeline?","[""Reducing overall pipeline duration by testing multiple configurations (e.g., OS/versions) simultaneously"", ""Guaranteeing zero test failures"", ""Replacing the need for a test suite"", ""Automatically merging pull requests""]","Reducing overall pipeline duration by testing multiple configurations (e.g., OS/versions) simultaneously","Matrix builds run the same job across a combination of variables (e.g., Node versions, OSes) concurrently, catching compatibility issues faster than sequential runs."
"ff436d86-9dfb-43ad-a6d5-8498052b6fee","REST APIs / GraphQL","beginner","mcq","What does REST stand for?","[""Representational State Transfer"", ""Remote Execution State Transfer"", ""Resource State Transport"", ""Rapid State Transfer""]","Representational State Transfer","REST is an architectural style for designing networked applications using stateless, resource-based HTTP interactions."
"f655d34e-09b9-46ea-9145-f470afb8007b","REST APIs / GraphQL","beginner","mcq","Which HTTP method is typically used to retrieve data without modifying it?","[""GET"", ""POST"", ""PUT"", ""DELETE""]","GET","GET requests are meant to be safe and idempotent, retrieving a resource's representation without side effects."
"e6a038b4-911c-4d0f-ae4c-8f0a8fe95d59","REST APIs / GraphQL","beginner","mcq","What HTTP status code indicates a successful request that created a new resource?","[""201 Created"", ""200 OK"", ""204 No Content"", ""404 Not Found""]","201 Created","201 Created specifically signals that a new resource was successfully created as a result of the request, typically for POST."
"bf7f6bde-3e7a-4fcc-84c0-c84a91be71de","REST APIs / GraphQL","beginner","text","What does it mean for a REST API to be 'stateless'?","","Each request from a client must contain all the information needed to process it; the server does not store any client session state between requests.","Statelessness improves scalability and reliability since any server instance can handle any request without needing shared session data."
"61412857-6791-421b-b918-bb25e10ca9cf","REST APIs / GraphQL","beginner","mcq","What does a 404 HTTP status code mean?","[""Not Found"", ""Unauthorized"", ""Server Error"", ""Bad Request""]","Not Found","404 indicates the requested resource does not exist at the given URL."
"d156b97d-7ad2-47d4-8543-713c096fadb2","REST APIs / GraphQL","beginner","mcq","What format is most commonly used for data exchange in REST APIs today?","[""JSON"", ""XML only"", ""CSV"", ""Plain text only""]","JSON","JSON is the de facto standard for REST API payloads due to its simplicity and native compatibility with JavaScript."
"12eeb225-dda5-4aba-8fad-c0d6ddf30a97","REST APIs / GraphQL","beginner","mcq","What is the purpose of the HTTP 'Authorization' header?","[""To pass credentials or tokens for authenticating the request"", ""To specify the response format"", ""To cache the response"", ""To redirect the request""]","To pass credentials or tokens for authenticating the request","The Authorization header commonly carries a bearer token, API key, or basic auth credentials to identify/authenticate the requester."
"c71eb1f5-5c01-440d-8824-daa81a116cf0","REST APIs / GraphQL","intermediate","text","What is the key architectural difference between REST and GraphQL for fetching data?","","REST exposes fixed endpoints returning predetermined data shapes, often requiring multiple requests for related data; GraphQL exposes a single endpoint where clients specify exactly which fields they need in one query, reducing over-fetching and under-fetching.","GraphQL's client-specified queries let consumers request precisely the data needed, while REST typically returns a fixed structure per endpoint."
"d311c2a2-ce67-4d0c-81af-1ea2228430bf","REST APIs / GraphQL","intermediate","mcq","What does PUT differ from PATCH in REST semantics?","[""PUT replaces the entire resource; PATCH applies a partial update"", ""PUT is read-only; PATCH writes data"", ""They are functionally identical"", ""PATCH always creates a new resource""]","PUT replaces the entire resource; PATCH applies a partial update","PUT is meant to fully replace a resource's representation, while PATCH modifies only the specified fields."
"dc51a66f-2cc9-4343-9cd5-7751c5f3a420","REST APIs / GraphQL","intermediate","mcq","What is 'idempotency' in the context of HTTP methods, and which methods are idempotent?","[""Making the same request multiple times has the same effect as making it once; GET, PUT, DELETE are idempotent"", ""The request always fails after being retried"", ""Only POST is idempotent"", ""Idempotency only applies to database transactions""]","Making the same request multiple times has the same effect as making it once; GET, PUT, DELETE are idempotent","Repeating an idempotent request produces the same server state as a single request, which is important for safe retries; POST is generally not idempotent since it often creates new resources each time."
"e35a17fe-236c-41e8-b028-c706d7626724","REST APIs / GraphQL","intermediate","code","In GraphQL, what problem does this query risk causing on the server?
query {
  users {
    posts {
      comments {
        author { posts { comments { author { name } } } } }
      }
    }
  }
}","","This is a deeply nested query that can trigger the N+1 query problem and excessive resource usage; solutions include using DataLoader for batching, query depth limiting, and complexity analysis.","Without batching/caching resolvers, each nested field can trigger separate database queries per parent object, and deep nesting can be used for denial-of-service style abuse if unlimited."
"b757ed7b-1906-4354-a19f-43f967690fa5","REST APIs / GraphQL","intermediate","mcq","What is HATEOAS in REST API design?","[""Hypermedia As The Engine Of Application State — responses include links guiding clients to related actions/resources"", ""A caching strategy for REST APIs"", ""An authentication protocol"", ""A database indexing technique""]","Hypermedia As The Engine Of Application State — responses include links guiding clients to related actions/resources","HATEOAS is a REST maturity principle where API responses embed hyperlinks so clients can discover available actions dynamically rather than hardcoding URLs."
"26351042-3a6e-44a2-97cc-b9e3c8d2310a","REST APIs / GraphQL","intermediate","text","What is API versioning and name two common strategies for implementing it.","","API versioning manages breaking changes over time; common strategies include URI versioning (e.g., /v1/users) and header-based versioning (e.g., an Accept or custom header specifying the version).","Versioning lets an API evolve without breaking existing clients, whether via distinct URL paths, headers, or query parameters."
"49f73125-c59e-47e0-b950-011391001b5c","REST APIs / GraphQL","advanced","text","Explain the N+1 query problem in the context of GraphQL resolvers and how DataLoader solves it.","","The N+1 problem occurs when resolving a list of N parent objects triggers N additional individual queries to fetch related child data instead of one batched query; DataLoader batches and caches these individual load calls within a single tick, coalescing them into a single query.","DataLoader defers individual .load() calls, collects keys requested in the same event loop tick, and issues one batched request, dramatically reducing database round-trips."
"5ee668ad-899b-4e7e-ad51-6f8ce1bfca3c","REST APIs / GraphQL","advanced","mcq","What is a common security concern specific to GraphQL APIs that is less prevalent in typical REST APIs?","[""Malicious deeply nested or complex queries causing resource exhaustion (query complexity attacks)"", ""SQL injection is impossible in GraphQL"", ""GraphQL cannot use authentication"", ""GraphQL requires no server-side validation""]","Malicious deeply nested or complex queries causing resource exhaustion (query complexity attacks)","Because GraphQL lets clients construct arbitrary query shapes, without depth/complexity limits a client can craft queries that are disproportionately expensive to resolve, unlike REST's fixed endpoint costs."
"a57ffd00-2e8d-448b-9de8-a856b55ebea0","REST APIs / GraphQL","advanced","mcq","What does HTTP caching via ETags primarily enable?","[""Conditional requests that let a client avoid re-downloading unchanged resources"", ""Guaranteed encryption of responses"", ""Automatic API versioning"", ""Preventing all caching""]","Conditional requests that let a client avoid re-downloading unchanged resources","An ETag is a resource version identifier; clients send it via If-None-Match, and the server responds 304 Not Modified if unchanged, saving bandwidth."
"855c1b0c-aafb-4b50-9a96-39935505f8b1","REST APIs / GraphQL","advanced","code","What design flaw exists in this REST endpoint regarding mass assignment?
app.put('/users/:id', (req, res) => {
  User.update(req.body, { where: { id: req.params.id } });
});","","It blindly applies the entire request body to the update, allowing an attacker to set fields they shouldn't control (e.g., isAdmin: true) — a mass assignment vulnerability; the fix is to whitelist allowed fields explicitly.","Without restricting which fields can be updated, a malicious client can inject unexpected properties into the update payload, potentially escalating privileges or corrupting data."
"9eb0d065-6807-4c28-ac81-de5f03d7d0b2","REST APIs / GraphQL","advanced","text","What are GraphQL subscriptions and what transport mechanism do they typically use?","","Subscriptions allow clients to receive real-time updates when specific server-side events occur, typically implemented over WebSockets (or Server-Sent Events) rather than the standard request-response HTTP pattern used for queries and mutations.","Because updates need to be pushed asynchronously to clients, subscriptions require a persistent connection like WebSockets rather than one-off HTTP requests."
"13d239b2-064d-489d-b134-3274e0acae14","REST APIs / GraphQL","advanced","mcq","What is the primary trade-off of GraphQL's flexible querying compared to REST's fixed endpoints regarding caching?","[""GraphQL is harder to cache with standard HTTP caching due to varying query shapes on a single endpoint"", ""GraphQL caches automatically better than REST"", ""REST cannot be cached at all"", ""There is no caching difference between them""]","GraphQL is harder to cache with standard HTTP caching due to varying query shapes on a single endpoint","Since GraphQL typically uses a single POST endpoint with varying query bodies, standard URL-based HTTP caching (which works well for REST's distinct resource URLs) doesn't apply directly, requiring custom caching solutions."
"60e8a333-05eb-4214-9d7c-b4b77804fa23","REST APIs / GraphQL","beginner","mcq","What does a 401 HTTP status code indicate?","[""Unauthorized — authentication is required or has failed"", ""Not Found"", ""Server Error"", ""Successful request""]","Unauthorized — authentication is required or has failed","401 signals that the request lacks valid authentication credentials for the target resource."
"dc7c7f0a-8b1a-4e31-b1cf-7a95bc13e203","Deep Learning / NLP","beginner","mcq","What is a neural network's 'activation function' used for?","[""Introducing non-linearity so the network can model complex patterns"", ""Initializing the weights"", ""Storing training data"", ""Compressing the model size""]","Introducing non-linearity so the network can model complex patterns","Without non-linear activation functions, stacking layers would collapse into an equivalent single linear transformation, limiting model expressiveness."
"62700e10-01ba-4111-9d7d-bea3b782cc8e","Deep Learning / NLP","beginner","mcq","What does 'tokenization' mean in NLP?","[""Splitting text into smaller units like words or subwords for processing"", ""Encrypting text data"", ""Translating text between languages"", ""Removing all punctuation permanently""]","Splitting text into smaller units like words or subwords for processing","Tokenization breaks raw text into discrete units (tokens) that models can process, such as words, subwords, or characters."
"2aa86663-6420-4855-a098-8bb8437af80f","Deep Learning / NLP","beginner","mcq","What is a word embedding?","[""A dense vector representation of a word capturing semantic meaning"", ""A one-hot encoded sparse vector only"", ""A hash of the word string"", ""A dictionary lookup table of synonyms""]","A dense vector representation of a word capturing semantic meaning","Embeddings map words to continuous vector spaces where semantically similar words are positioned closer together."
"99187214-38c8-45d6-9019-d2bdddce73b3","Deep Learning / NLP","beginner","text","What is the difference between a neuron's weights and its bias in a neural network layer?","","Weights scale the importance of each input to a neuron, while the bias is an additional learnable constant added to the weighted sum, allowing the activation to shift independent of the inputs.","The bias lets the neuron's decision boundary shift even when all inputs are zero, adding flexibility beyond what weights alone allow."
"d0a3654f-6d56-4fdf-88dc-02c4b59daec7","Deep Learning / NLP","beginner","mcq","What does CNN stand for in deep learning, and what is it primarily used for?","[""Convolutional Neural Network, used primarily for image/spatial data"", ""Central Neural Network, used for tabular data"", ""Continuous Neural Network, used for text"", ""Convolutional Node Network, used for graphs""]","Convolutional Neural Network, used primarily for image/spatial data","CNNs use convolutional filters to detect spatial hierarchies of features, making them well-suited for image and grid-like data."
"cb7eb4a2-a8c5-43b0-9be8-c2536e649d67","Deep Learning / NLP","beginner","mcq","What is the purpose of the softmax function, commonly used in the output layer of classification networks?","[""Converts raw scores (logits) into a probability distribution over classes"", ""Removes negative values from the output"", ""Combines multiple models into one"", ""Reduces the number of output classes""]","Converts raw scores (logits) into a probability distribution over classes","Softmax exponentiates and normalizes logits so they sum to 1, interpretable as class probabilities."
"fc99bd9b-8f37-4983-8cad-b496b56da2b8","Deep Learning / NLP","beginner","mcq","What does 'training epoch' mean in deep learning?","[""One complete pass through the entire training dataset"", ""One single gradient update step"", ""The final trained model"", ""The number of layers in the network""]","One complete pass through the entire training dataset","An epoch represents one full cycle where the model has seen every training example once (possibly across multiple mini-batches)."
"b31260e0-73be-4186-b699-5635cd352219","Deep Learning / NLP","intermediate","text","What is backpropagation and how does it relate to gradient descent?","","Backpropagation efficiently computes the gradient of the loss function with respect to each weight using the chain rule, propagating error backward through the network; gradient descent then uses these gradients to update the weights to minimize loss.","Backpropagation is the algorithm for computing gradients efficiently in a computational graph, which gradient descent (or its variants) then uses to iteratively adjust weights."
"6b17567d-873a-49a1-9c6c-ff870ada96a9","Deep Learning / NLP","intermediate","mcq","What problem does Batch Normalization primarily help address in deep networks?","[""Internal covariate shift, stabilizing and speeding up training"", ""Overfitting on small datasets specifically"", ""Vanishing gradients in RNNs only"", ""Reducing the number of parameters""]","Internal covariate shift, stabilizing and speeding up training","Batch Normalization normalizes layer inputs during training, reducing shifts in the distribution of activations and allowing higher learning rates and faster convergence."
"023f9ddf-2946-472a-b966-fefeba18da80","Deep Learning / NLP","intermediate","mcq","What is the main advantage of LSTM (Long Short-Term Memory) networks over vanilla RNNs?","[""Better handling of long-range dependencies via gating mechanisms that mitigate vanishing gradients"", ""Faster training on all hardware"", ""No need for backpropagation"", ""They eliminate the need for embeddings""]","Better handling of long-range dependencies via gating mechanisms that mitigate vanishing gradients","LSTM's input/forget/output gates regulate information flow through the cell state, allowing gradients to flow better across many time steps than plain RNNs."
"0a435dd5-6309-48c0-98de-5f8aeec33111","Deep Learning / NLP","intermediate","text","What is transfer learning and why is it valuable in deep learning?","","Transfer learning reuses a model pretrained on a large dataset/task and fine-tunes it for a new, often smaller, related task, saving training time and data requirements compared to training from scratch.","Pretrained models have already learned general features (e.g., edges in images, language structure in text) transferable to new tasks with limited labeled data."
"53712150-c8df-44d0-a5fd-329f44846cc9","Deep Learning / NLP","intermediate","mcq","What is the purpose of the attention mechanism in sequence models?","[""Allows the model to dynamically focus on relevant parts of the input when producing each output"", ""Reduces the vocabulary size"", ""Compresses the model for deployment"", ""Prevents overfitting directly""]","Allows the model to dynamically focus on relevant parts of the input when producing each output","Attention computes weighted relevance scores over input elements, letting the model attend more to important context regardless of sequence position."
"364a350c-d83f-460d-9eb5-39300769a768","Deep Learning / NLP","intermediate","code","What is the likely issue if training loss decreases steadily but validation loss starts increasing after several epochs?","","The model is overfitting to the training data; mitigations include early stopping, regularization (dropout, weight decay), or more training data/augmentation.","A widening gap between training and validation loss is the classic signature of overfitting, where the model memorizes training-specific noise rather than generalizable patterns."
"d5a44930-e75c-4285-b00d-8075917f38b8","Deep Learning / NLP","advanced","text","Explain the Transformer architecture's key innovation compared to RNNs for sequence modeling.","","Transformers rely entirely on self-attention (with positional encodings) instead of recurrence, allowing all tokens in a sequence to be processed in parallel and to directly attend to any other token, improving training speed and capturing long-range dependencies better than sequential RNNs.","Removing recurrence enables full parallelization across sequence positions during training, a major advantage over RNNs which must process tokens sequentially."
"07a48755-e86c-4523-9e86-08267b7a4607","Deep Learning / NLP","advanced","mcq","What is the purpose of positional encoding in Transformer models?","[""Injects information about token order/position since self-attention is otherwise permutation-invariant"", ""Encrypts the input tokens"", ""Reduces the vocabulary size"", ""Determines the number of attention heads""]","Injects information about token order/position since self-attention is otherwise permutation-invariant","Self-attention has no inherent notion of sequence order, so positional encodings are added to embeddings to give the model information about token positions."
"52467781-a9da-464b-a57e-038b067c7e6f","Deep Learning / NLP","advanced","mcq","What does 'catastrophic forgetting' refer to in the context of neural network training?","[""A model losing previously learned knowledge when trained on new tasks/data sequentially"", ""A model failing to converge at all"", ""Gradients becoming NaN during training"", ""The model overfitting on a validation set""]","A model losing previously learned knowledge when trained on new tasks/data sequentially","When fine-tuned sequentially on new data/tasks without care, neural networks can overwrite weights important for earlier tasks, degrading prior performance."
"8c07382e-21f9-4e20-b359-b1d2c0ad4ec3","Deep Learning / NLP","advanced","text","What is the difference between BERT-style (encoder-only) and GPT-style (decoder-only) Transformer models in terms of training objective and typical use case?","","BERT is trained with a masked language modeling objective (predicting masked tokens using bidirectional context), suited for understanding tasks like classification; GPT is trained autoregressively (predicting the next token left-to-right), suited for generative tasks like text completion.","The bidirectional vs. autoregressive training objectives shape what each architecture is naturally good at: understanding full context (BERT) versus generating coherent continuations (GPT)."
